stream,category,confidence,core_candidate,wc,has_url,text_preview,has_financial_pretence,has_credentials_request,has_reward_or_prize,has_confidentiality_appeal
sms_spam_nb01,lottery_or_prize,high,,27,False,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live opera,,,,
sms_spam_nb01,adult_or_misc_spam,high,,24,False,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelio,,,,
sms_spam_nb01,adult_or_misc_spam,high,,30,False,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv",,,,
sms_spam_nb01,lottery_or_prize,high,,27,False,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 090617019,,,,
sms_spam_nb01,lottery_or_prize,high,,24,False,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,10,False,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,21,False,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 0871",,,,
sms_spam_nb01,adult_or_misc_spam,high,,30,False,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign,",,,,
sms_spam_nb01,adult_or_misc_spam,high,,34,False,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg S,,,,
sms_spam_nb01,adult_or_misc_spam,high,,25,False,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so sp,,,,
sms_spam_nb01,lottery_or_prize,high,,23,False,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,27,False,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcor,,,,
sms_spam_nb01,adult_or_misc_spam,high,,25,False,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 6969,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,27,False,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 8,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,24,False,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is fr,,,,
sms_spam_nb01,lottery_or_prize,high,,25,False,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 8668,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,29,False,T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 ,,,,
sms_spam_nb01,adult_or_misc_spam,high,,23,True,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-",,,,
sms_spam_nb01,promo_or_marketing_spam,high,,24,False,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky",,,,
sms_spam_nb01,lottery_or_prize,high,,25,False,"Think ur smart ? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+.",,,,
sms_spam_nb01,promo_or_marketing_spam,high,,27,False,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,24,False,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct,,,,
sms_spam_nb01,lottery_or_prize,high,,27,False,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now,,,,
sms_spam_nb01,adult_or_misc_spam,high,,20,False,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,,,,
sms_spam_nb01,promo_or_marketing_spam,medium,,22,False,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 H,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,25,False,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call ",,,,
sms_spam_nb01,promo_or_marketing_spam,high,,16,False,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,26,False,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by cal",,,,
sms_spam_nb01,promo_or_marketing_spam,high,,22,False,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08",,,,
sms_spam_nb01,promo_or_marketing_spam,high,,26,False,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,32,False,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free,",,,,
sms_spam_nb01,adult_or_misc_spam,high,,6,False,100 dating service cal;l 09064012103 box334sk38ch,,,,
sms_spam_nb01,lottery_or_prize,high,,18,False,FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,,,,
sms_spam_nb01,adult_or_misc_spam,high,,32,False,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yah,,,,
sms_spam_nb01,adult_or_misc_spam,high,,27,False,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from ,,,,
sms_spam_nb01,lottery_or_prize,high,,22,False,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. ,,,,
sms_spam_nb01,lottery_or_prize,medium,,26,False,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ ,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,28,False,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. ",,,,
sms_spam_nb01,promo_or_marketing_spam,high,,29,False,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 915",,,,
sms_spam_nb01,lottery_or_prize,high,,27,False,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 fr,,,,
sms_spam_nb01,adult_or_misc_spam,high,,27,False,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txti,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,23,False,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions,",,,,
sms_spam_nb01,lottery_or_prize,high,,27,False,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b428070,,,,
sms_spam_nb01,lottery_or_prize,high,,25,False,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHlt",,,,
sms_spam_nb01,promo_or_marketing_spam,high,,32,False,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or ,,,,
sms_spam_nb01,promo_or_marketing_spam,medium,,13,True,Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz,,,,
sms_spam_nb01,lottery_or_prize,high,,24,False,"URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Ca",,,,
sms_spam_nb01,promo_or_marketing_spam,high,,28,False,"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 0871",,,,
sms_spam_nb01,promo_or_marketing_spam,medium,,20,False,You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750,,,,
sms_spam_nb01,promo_or_marketing_spam,medium,,19,False,PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Co,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,10,False,from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop,,,,
sms_spam_nb01,lottery_or_prize,high,,12,False,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327",,,,
sms_spam_nb01,lottery_or_prize,high,,19,False,"our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321.",,,,
sms_spam_nb01,promo_or_marketing_spam,medium,,29,False,We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or rep,,,,
sms_spam_nb01,lottery_or_prize,high,,19,False,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x1",,,,
sms_spam_nb01,lottery_or_prize,high,,24,False,You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+,,,,
sms_spam_nb01,promo_or_marketing_spam,medium,,21,False,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier ,,,,
sms_spam_nb01,unclear_other,medium,,13,False,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,17,False,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 079467462,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,30,False,22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send G,,,,
sms_spam_nb01,adult_or_misc_spam,high,,25,False,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE nam,,,,
sms_spam_nb01,lottery_or_prize,high,,25,False,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,22,True,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop t",,,,
sms_spam_nb01,promo_or_marketing_spam,medium,,20,False,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 ,,,,
sms_spam_nb01,lottery_or_prize,high,,17,False,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm",,,,
sms_spam_nb01,adult_or_misc_spam,medium,,9,False,88800 and 89034 are premium phone services call 08718711108,,,,
sms_spam_nb01,adult_or_misc_spam,medium,,17,False,"SMS. ac sun0819 posts HELLO:""You seem cool, wanted to say hi. HI!!!"" Stop? Send STOP to 62468",,,,
sms_spam_nb01,promo_or_marketing_spam,high,,32,False,Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just £1.50 per wk 2,,,,
sms_spam_nb01,adult_or_misc_spam,high,,35,False,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 8955,,,,
sms_spam_nb01,unclear_other,medium,,15,False,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,24,False,"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe ",,,,
sms_spam_nb01,promo_or_marketing_spam,high,,26,False,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08,,,,
sms_spam_nb01,unclear_other,high,,5,False,08714712388 between 10am-7pm Cost 10p,,,,
sms_spam_nb01,lottery_or_prize,high,,23,False,+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3X,,,,
sms_spam_nb01,lottery_or_prize,high,,24,False,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 087,,,,
sms_spam_nb01,promo_or_marketing_spam,medium,,13,False,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,25,False,Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get your,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,25,False,U are subscribed to the best Mobile Content Service in the UK for £3 per 10 days until you send STOP to 82324. Helpline ,,,,
sms_spam_nb01,unclear_other,high,,18,False,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",,,,
sms_spam_nb01,unclear_other,medium,,9,False,You have an important customer service announcement from PREMIER.,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,16,False,"Romantic Paris. 2 nights, 2 flights from £79 Book now 4 next year. Call 08704439680Ts&Cs apply.",,,,
sms_spam_nb01,lottery_or_prize,high,,15,False,Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmor,,,,
sms_spam_nb01,lottery_or_prize,high,,23,False,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403,,,,
sms_spam_nb01,unclear_other,medium,,15,False,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,,,,
sms_spam_nb01,adult_or_misc_spam,high,,23,False,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,26,False,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 8",,,,
sms_spam_nb01,promo_or_marketing_spam,high,,27,False,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer end",,,,
sms_spam_nb01,promo_or_marketing_spam,high,,26,False,"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMo",,,,
sms_spam_nb01,promo_or_marketing_spam,high,,29,False,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed,,,,
sms_spam_nb01,lottery_or_prize,high,,27,False,You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop o,,,,
sms_spam_nb01,lottery_or_prize,high,,23,False,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs w,,,,
sms_spam_nb01,promo_or_marketing_spam,medium,,23,False,"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, ",,,,
sms_spam_nb01,promo_or_marketing_spam,medium,,20,False,"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge.",,,,
sms_spam_nb01,promo_or_marketing_spam,medium,,31,False,25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for,,,,
sms_spam_nb01,adult_or_misc_spam,high,,27,False,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg ,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,24,True,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. ",,,,
sms_spam_nb01,promo_or_marketing_spam,high,,28,False,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 o,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,28,False,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,28,False,Last chance 2 claim ur £150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 087178980,,,,
sms_spam_nb01,lottery_or_prize,high,,26,False,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&C",,,,
sms_spam_nb01,adult_or_misc_spam,high,,28,False,Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and,,,,
sms_spam_nb01,lottery_or_prize,high,,24,False,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 ,,,,
sms_spam_nb01,promo_or_marketing_spam,medium,,22,False,PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier,,,,
sms_spam_nb01,adult_or_misc_spam,medium,,28,False,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and ,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,32,False,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now,,,,
sms_spam_nb01,lottery_or_prize,high,,28,False,"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327",,,,
sms_spam_nb01,lottery_or_prize,high,,26,False,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277.,,,,
sms_spam_nb01,adult_or_misc_spam,high,,24,False,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on,,,,
sms_spam_nb01,adult_or_misc_spam,high,,24,False,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on,,,,
sms_spam_nb01,promo_or_marketing_spam,medium,,20,True,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your c,,,,
sms_spam_nb01,adult_or_misc_spam,high,,26,False,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Clic",,,,
sms_spam_nb01,adult_or_misc_spam,high,,24,False,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To st",,,,
sms_spam_nb01,lottery_or_prize,high,,26,False,money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over £1million to give away ! ppt150x3+normal text,,,,
sms_spam_nb01,lottery_or_prize,high,,23,False,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or £1000 CASH await coll",,,,
sms_spam_nb01,lottery_or_prize,high,,23,False,"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs",,,,
sms_spam_nb01,adult_or_misc_spam,high,,24,False,How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the communit,,,,
sms_spam_nb01,promo_or_marketing_spam,medium,,24,False,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO ,,,,
sms_spam_nb01,adult_or_misc_spam,high,,7,False,Filthy stories and GIRLS waiting for your,,,,
sms_spam_nb01,lottery_or_prize,high,,27,False,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from l,,,,
sms_spam_nb01,adult_or_misc_spam,medium,,22,False,"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH",,,,
sms_spam_nb01,promo_or_marketing_spam,high,,22,False,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 ,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,29,False,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.,,,,
sms_spam_nb01,adult_or_misc_spam,high,,25,False,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landlin,,,,
sms_spam_nb01,adult_or_misc_spam,high,,19,False,"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p",,,,
sms_spam_nb01,adult_or_misc_spam,high,,23,False,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",,,,
sms_spam_nb01,promo_or_marketing_spam,high,,25,False,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO,,,,
sms_spam_nb01,lottery_or_prize,high,,31,False,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chan,,,,
sms_spam_nb01,adult_or_misc_spam,high,,26,False,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.,,,,
sms_spam_nb01,adult_or_misc_spam,high,,25,False,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO,,,,
sms_spam_nb01,lottery_or_prize,high,,27,False,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from l,,,,
sms_spam_nb01,adult_or_misc_spam,high,,18,False,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,,,,
sms_spam_nb01,lottery_or_prize,high,,25,False,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr,,,,
sms_spam_nb01,lottery_or_prize,high,,24,False,WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 303,,,,
sms_spam_nb01,lottery_or_prize,high,,26,False,Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday,,,,
sms_spam_nb01,lottery_or_prize,high,,25,True,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com the,,,,
sms_spam_nb01,lottery_or_prize,high,,11,False,"449050000301 You have won a £2,000 price! To claim, call 09050000301.",,,,
sms_spam_nb01,adult_or_misc_spam,high,,27,False,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat8",,,,
sms_spam_nb01,promo_or_marketing_spam,high,,29,False,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 n,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,30,False,For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send ,,,,
sms_spam_nb01,lottery_or_prize,medium,,19,False,Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,19,False,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,,,,
sms_spam_nb01,adult_or_misc_spam,high,,28,False,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2L,,,,
sms_spam_nb01,lottery_or_prize,high,,18,False,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",,,,
sms_spam_nb01,adult_or_misc_spam,high,,30,False,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE ,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,32,False,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see pack",,,,
sms_spam_nb01,adult_or_misc_spam,high,,30,False,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.,,,,
sms_spam_nb01,unclear_other,medium,,8,False,You have 1 new voicemail. Please call 08719181503,,,,
sms_spam_nb01,lottery_or_prize,high,,26,False,WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Lde,,,,
sms_spam_nb01,lottery_or_prize,high,,29,False,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to",,,,
sms_spam_nb01,unclear_other,medium,,8,False,You have 1 new voicemail. Please call 08719181513.,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,31,False,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/,,,,
sms_spam_nb01,lottery_or_prize,medium,,23,False,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global lo,,,,
sms_spam_nb01,lottery_or_prize,high,,21,False,FREE entry into our £250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 0871240502,,,,
sms_spam_nb01,unclear_other,medium,,13,False,Please CALL 08712402779 immediately as there is an urgent message waiting for you,,,,
sms_spam_nb01,adult_or_misc_spam,high,,20,False,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)",,,,
sms_spam_nb01,adult_or_misc_spam,high,,27,False,Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx Calls£1/mi,,,,
sms_spam_nb01,promo_or_marketing_spam,medium,,12,False,network operator. The service is free. For T & C's visit 80488.biz,,,,
sms_spam_nb01,adult_or_misc_spam,high,,23,False,Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jams,,,,
sms_spam_nb01,promo_or_marketing_spam,high,,28,False,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tone",,,,
sms_spam_nb01,lottery_or_prize,high,,26,False,"Win the newest “Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the fi",,,,
sms_spam_nb01,lottery_or_prize,medium,,26,False,Ur balance is now £500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good ,,,,
sms_spam_nb01,adult_or_misc_spam,high,,26,False,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c Po",,,,
sms_spam_nb01,adult_or_misc_spam,high,,19,False,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",,,,
sms_spam_nb01,adult_or_misc_spam,high,,27,False,"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min)",,,,
sms_spam_nb01,promo_or_marketing_spam,high,,22,False,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 0871",,,,
sms_spam_nb01,promo_or_marketing_spam,high,,24,False,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest ,,,,
sms_spam_nb01,lottery_or_prize,high,,26,False,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THE",,,,
